epoch	batch	iter	loss	prec1	prec5	lr
1	1	1	2.570526361465454	9.375	40.625	0.1
1	2	2	2.533999443054199	7.8125	51.5625	0.1
1	3	3	2.5921084880828857	0.0	43.75	0.1
1	4	4	2.567901611328125	0.0	39.0625	0.1
1	5	5	2.604893207550049	0.0	37.5	0.1
1	6	6	2.518247127532959	4.6875	42.1875	0.1
1	7	7	2.5833122730255127	1.5625	31.25	0.1
1	8	8	2.5525319576263428	1.5625	42.1875	0.1
1	9	9	2.5433762073516846	3.125	34.375	0.1
1	10	10	2.5441813468933105	3.125	43.75	0.1
1	11	11	2.5153017044067383	4.6875	39.0625	0.1
1	12	12	2.515709400177002	1.5625	39.0625	0.1
1	13	13	2.490670680999756	1.5625	50.0	0.1
1	14	14	2.5750832557678223	1.5625	45.3125	0.1
1	15	15	2.438495397567749	4.6875	53.125	0.1
1	16	16	2.5481836795806885	0.0	45.3125	0.1
1	17	17	2.604879379272461	0.0	54.6875	0.1
1	18	18	2.486673355102539	3.125	60.9375	0.1
1	19	19	2.503917932510376	3.125	57.8125	0.1
1	20	20	2.7260308265686035	0.0	54.6875	0.1
1	21	21	2.4457883834838867	3.125	60.9375	0.1
1	22	22	2.4370462894439697	7.8125	68.75	0.1
1	23	23	2.375558614730835	4.6875	68.75	0.1
1	24	24	2.4660682678222656	9.375	67.1875	0.1
1	25	25	2.506563186645508	0.0	68.75	0.1
1	26	26	2.3221967220306396	6.25	75.0	0.1
1	27	27	2.552216053009033	6.25	71.875	0.1
1	28	28	2.4161148071289062	4.6875	65.625	0.1
1	29	29	2.447401762008667	4.6875	65.625	0.1
1	30	30	2.312359094619751	14.0625	75.0	0.1
1	31	31	2.564399003982544	6.25	67.1875	0.1
1	32	32	2.2581887245178223	9.375	71.875	0.1
1	33	33	2.5578911304473877	12.5	67.1875	0.1
1	34	34	2.2977559566497803	9.375	79.6875	0.1
1	35	35	2.563163995742798	7.8125	75.0	0.1
1	36	36	2.38962721824646	10.9375	82.8125	0.1
1	37	37	2.410712957382202	3.125	71.875	0.1
1	38	38	2.626175880432129	3.125	81.25	0.1
1	39	39	2.157844066619873	6.25	84.375	0.1
1	40	40	2.2581121921539307	7.8125	71.875	0.1
1	41	41	2.4875314235687256	4.6875	71.875	0.1
1	42	42	2.3451759815216064	12.5	75.0	0.1
1	43	43	2.369230031967163	9.375	81.25	0.1
1	44	44	2.5756173133850098	14.0625	71.875	0.1
1	45	45	2.4363248348236084	9.375	70.3125	0.1
1	46	46	2.586512804031372	6.25	73.4375	0.1
1	47	47	2.4706766605377197	9.375	78.125	0.1
1	48	48	2.426215887069702	17.1875	76.5625	0.1
1	49	49	2.399583101272583	14.0625	78.125	0.1
1	50	50	2.3811755180358887	25.0	85.9375	0.1
1	51	51	2.226024627685547	25.0	84.375	0.1
1	52	52	2.1499717235565186	23.4375	87.5	0.1
1	53	53	2.2417237758636475	29.6875	85.9375	0.1
1	54	54	2.544088840484619	23.4375	79.6875	0.1
1	55	55	2.5547280311584473	25.0	79.6875	0.1
1	56	56	2.3513689041137695	26.5625	82.8125	0.1
1	57	57	2.3149943351745605	23.4375	87.5	0.1
1	58	58	2.2895572185516357	32.8125	89.0625	0.1
1	59	59	2.388671398162842	40.625	85.9375	0.1
1	60	60	2.4228744506835938	29.6875	79.6875	0.1
1	61	61	2.498090982437134	25.0	81.25	0.1
1	62	62	2.340616226196289	32.8125	84.375	0.1
1	63	63	2.2384157180786133	39.0625	79.6875	0.1
1	64	64	2.3881070613861084	26.5625	79.6875	0.1
1	65	65	2.538552761077881	37.5	73.4375	0.1
1	66	66	2.3040120601654053	32.8125	82.8125	0.1
1	67	67	2.594020128250122	31.25	87.5	0.1
1	68	68	2.257169246673584	37.5	82.8125	0.1
1	69	69	2.1827476024627686	40.625	87.5	0.1
1	70	70	2.2972142696380615	48.4375	84.375	0.1
1	71	71	2.384127140045166	37.5	85.9375	0.1
1	72	72	2.100590467453003	51.5625	89.0625	0.1
1	73	73	2.315021276473999	32.8125	82.8125	0.1
1	74	74	2.1865344047546387	34.375	93.75	0.1
1	75	75	2.201524019241333	42.1875	85.9375	0.1
1	76	76	2.3347933292388916	39.0625	84.375	0.1
1	77	77	2.2447257041931152	46.875	92.1875	0.1
1	78	78	2.3035364151000977	39.0625	87.5	0.1
1	79	79	2.205817222595215	50.0	84.375	0.1
1	80	80	2.371511459350586	46.875	84.375	0.1
1	81	81	2.481902599334717	51.5625	89.0625	0.1
1	82	82	2.235323429107666	45.3125	87.5	0.1
1	83	83	2.1310698986053467	43.75	89.0625	0.1
1	84	84	1.9631904363632202	57.8125	92.1875	0.1
1	85	85	2.288963794708252	56.25	79.6875	0.1
1	86	86	2.251901388168335	37.5	90.625	0.1
1	87	87	2.334684371948242	43.75	89.0625	0.1
1	88	88	2.058563232421875	42.1875	92.1875	0.1
1	89	89	2.1890101432800293	42.1875	78.125	0.1
1	90	90	1.9396144151687622	50.0	92.1875	0.1
1	91	91	2.0438990592956543	54.6875	95.3125	0.1
1	92	92	2.159630298614502	48.4375	84.375	0.1
1	93	93	2.049018144607544	54.6875	89.0625	0.1
1	94	94	2.385450839996338	50.0	84.375	0.1
1	95	95	1.9043129682540894	50.0	87.5	0.1
1	96	96	2.1321051120758057	57.8125	90.625	0.1
1	97	97	2.1034622192382812	51.5625	87.5	0.1
1	98	98	1.7661423683166504	48.4375	85.9375	0.1
1	99	99	2.3823587894439697	54.6875	85.9375	0.1
1	100	100	2.0207858085632324	48.4375	79.6875	0.1
1	101	101	2.18176531791687	48.4375	84.375	0.1
1	102	102	1.847440242767334	54.6875	92.1875	0.1
1	103	103	2.2061357498168945	46.875	87.5	0.1
1	104	104	1.84774649143219	56.25	84.375	0.1
1	105	105	2.0357565879821777	48.4375	89.0625	0.1
1	106	106	1.8993535041809082	54.6875	92.1875	0.1
1	107	107	2.0817863941192627	59.375	87.5	0.1
1	108	108	1.9798334836959839	60.9375	89.0625	0.1
1	109	109	1.918039083480835	60.9375	90.625	0.1
1	110	110	2.030036687850952	60.9375	90.625	0.1
1	111	111	1.8018152713775635	53.125	95.3125	0.1
1	112	112	2.235480308532715	53.125	89.0625	0.1
1	113	113	2.0503642559051514	45.3125	85.9375	0.1
1	114	114	2.1074512004852295	57.8125	89.0625	0.1
1	115	115	1.812300443649292	59.375	92.1875	0.1
1	116	116	1.897121548652649	51.5625	87.5	0.1
1	117	117	1.6909600496292114	60.9375	95.3125	0.1
1	118	118	2.443180799484253	60.9375	89.0625	0.1
1	119	119	2.0304315090179443	51.5625	87.5	0.1
1	120	120	2.349277973175049	43.75	76.5625	0.1
1	121	121	1.9123183488845825	53.125	89.0625	0.1
1	122	122	2.035616636276245	65.625	89.0625	0.1
1	123	123	1.802281379699707	48.4375	96.875	0.1
1	124	124	1.7938989400863647	53.125	95.3125	0.1
1	125	125	2.0360124111175537	53.125	87.5	0.1
1	126	126	1.9063893556594849	65.625	89.0625	0.1
1	127	127	2.117950677871704	43.75	84.375	0.1
1	128	128	2.090576171875	48.4375	87.5	0.1
1	129	129	1.6483393907546997	62.5	93.75	0.1
1	130	130	2.1310646533966064	51.5625	87.5	0.1
1	131	131	1.9851185083389282	48.4375	93.75	0.1
1	132	132	1.77848219871521	60.9375	87.5	0.1
1	133	133	2.035132884979248	54.6875	89.0625	0.1
1	134	134	1.9824751615524292	50.0	90.625	0.1
1	135	135	2.273164749145508	42.1875	87.5	0.1
1	136	136	1.7366037368774414	56.25	92.1875	0.1
1	137	137	2.0986382961273193	56.25	93.75	0.1
1	138	138	1.8264832496643066	62.5	92.1875	0.1
1	139	139	1.9900633096694946	51.5625	90.625	0.1
1	140	140	1.8124074935913086	54.6875	95.3125	0.1
1	141	141	1.817399024963379	50.0	89.0625	0.1
1	142	142	1.7925249338150024	46.875	89.0625	0.1
1	143	143	1.9305882453918457	56.25	95.3125	0.1
1	144	144	1.7726298570632935	51.5625	92.1875	0.1
1	145	145	1.7401190996170044	53.125	90.625	0.1
1	146	146	1.8227717876434326	48.4375	92.1875	0.1
1	147	147	1.67568838596344	53.125	93.75	0.1
1	148	148	1.6267063617706299	57.8125	96.875	0.1
1	149	149	2.0168049335479736	40.625	85.9375	0.1
1	150	150	1.9493107795715332	45.3125	90.625	0.1
1	151	151	1.627225637435913	51.5625	92.1875	0.1
1	152	152	1.6185810565948486	53.125	96.875	0.1
1	153	153	1.6918994188308716	48.4375	92.1875	0.1
1	154	154	1.6319907903671265	50.0	95.3125	0.1
1	155	155	2.1087357997894287	46.875	89.0625	0.1
1	156	156	1.874916672706604	45.3125	89.0625	0.1
1	157	157	1.458277702331543	53.125	81.25	0.1
1	158	158	1.7569414377212524	42.1875	87.5	0.1
1	159	159	1.5779138803482056	53.125	93.75	0.1
1	160	160	1.6819818019866943	42.1875	92.1875	0.1
1	161	161	1.923476219177246	43.75	84.375	0.1
1	162	162	1.9625743627548218	32.8125	90.625	0.1
1	163	163	1.6477539539337158	46.875	84.375	0.1
1	164	164	1.966859221458435	34.375	92.1875	0.1
1	165	165	1.4488674402236938	59.375	98.4375	0.1
1	166	166	1.9265036582946777	40.625	92.1875	0.1
1	167	167	1.7229570150375366	32.8125	85.9375	0.1
1	168	168	1.9713759422302246	45.3125	92.1875	0.1
1	169	169	1.944309115409851	34.375	87.5	0.1
1	170	170	1.647263526916504	50.0	100.0	0.1
2	1	171	1.474260687828064	51.5625	89.0625	0.1
2	2	172	1.5277743339538574	42.1875	90.625	0.1
2	3	173	1.9193172454833984	40.625	90.625	0.1
2	4	174	1.546195149421692	46.875	95.3125	0.1
2	5	175	1.8097225427627563	45.3125	96.875	0.1
2	6	176	1.8702141046524048	31.25	89.0625	0.1
2	7	177	1.7523705959320068	39.0625	95.3125	0.1
2	8	178	1.7836443185806274	50.0	90.625	0.1
2	9	179	1.5533618927001953	48.4375	96.875	0.1
2	10	180	1.6269598007202148	48.4375	93.75	0.1
2	11	181	1.687454342842102	45.3125	81.25	0.1
2	12	182	1.8548884391784668	35.9375	89.0625	0.1
2	13	183	1.3307976722717285	50.0	93.75	0.1
2	14	184	1.9915238618850708	39.0625	90.625	0.1
2	15	185	1.8804057836532593	43.75	96.875	0.1
2	16	186	1.6621230840682983	35.9375	90.625	0.1
2	17	187	1.6443899869918823	48.4375	85.9375	0.1
