epoch	loss	prec1	prec5	lr
1	2.174534320831299	34.823570251464844	80.58377838134766	0.1
2	1.590172290802002	51.65342712402344	90.74449920654297	0.1
3	1.385280966758728	69.20376586914062	92.25013732910156	0.1
4	1.2712280750274658	72.88933563232422	93.58026885986328	0.1
5	1.1838889122009277	74.62590026855469	93.2939224243164	0.1
6	1.120004653930664	75.83594512939453	93.82042694091797	0.1
7	1.0734061002731323	76.5933837890625	93.94974517822266	0.1
8	0.9758440852165222	79.0042495727539	94.3284683227539	0.1
9	0.9414525032043457	79.83557891845703	94.78108215332031	0.1
10	0.924030065536499	79.82633972167969	94.67023468017578	0.1
11	0.9083611369132996	80.2235336303711	94.69794464111328	0.1
12	0.8443552255630493	81.01791381835938	94.90116119384766	0.1
13	0.8995121717453003	79.40143585205078	94.05135345458984	0.1
14	0.8422644734382629	80.69461822509766	94.30998992919922	0.1
15	0.820008397102356	82.04322814941406	94.4670181274414	0.1
16	0.8107678294181824	81.77535247802734	94.3007583618164	0.1
17	0.7887126803398132	82.03398895263672	94.910400390625	0.1
18	0.8677475452423096	80.37132263183594	94.3007583618164	0.1
19	0.7783280611038208	82.43118286132812	94.61481475830078	0.1
20	0.7170913219451904	83.77055358886719	95.18750762939453	0.1
21	0.7644588947296143	82.32957458496094	95.48309326171875	0.1
22	0.6976489424705505	83.62275695800781	95.26140594482422	0.1
23	0.6976591944694519	84.07537078857422	95.34453582763672	0.1
24	0.7244189977645874	83.96453094482422	95.13208770751953	0.1
25	0.6705176830291748	84.31553649902344	95.05818939208984	0.1
26	0.6854611039161682	84.52798461914062	95.78791809082031	0.1
27	0.6848509907722473	84.69425201416016	95.77867889404297	0.1
28	0.6736032962799072	84.74044036865234	94.910400390625	0.1
29	0.6744352579116821	83.96453094482422	95.11360931396484	0.1
30	0.5962553024291992	85.10067749023438	94.98429107666016	0.010000000000000002
31	0.559515118598938	86.06133270263672	96.14816284179688	0.010000000000000002
32	0.5381803512573242	86.8834228515625	96.22205352783203	0.010000000000000002
33	0.5380787253379822	86.59707641601562	96.28671264648438	0.010000000000000002
34	0.5352032780647278	87.17900848388672	96.25900268554688	0.010000000000000002
35	0.5231525897979736	86.81876373291016	96.3421401977539	0.010000000000000002
36	0.5358619093894958	87.12358856201172	96.32366180419922	0.010000000000000002
37	0.5287409424781799	87.07740020751953	96.26824188232422	0.010000000000000002
38	0.5067113041877747	87.08663940429688	95.96341705322266	0.010000000000000002
39	0.5009520649909973	87.7239990234375	96.35137176513672	0.010000000000000002
40	0.516316294670105	87.06816864013672	96.25900268554688	0.010000000000000002
41	0.5112596750259399	87.66857147216797	96.4806900024414	0.010000000000000002
42	0.4839458465576172	88.12118530273438	96.3975601196289	0.010000000000000002
43	0.511543869972229	87.49307250976562	96.41603088378906	0.010000000000000002
44	0.5106524229049683	87.65010070800781	96.59153747558594	0.010000000000000002
45	0.47883111238479614	87.4376449584961	96.3975601196289	0.0010000000000000002
46	0.49008285999298096	87.67781066894531	96.40679931640625	0.0010000000000000002
47	0.50290447473526	87.15129852294922	96.24976348876953	0.0010000000000000002
48	0.5172895193099976	87.56696319580078	96.32366180419922	0.0010000000000000002
49	0.4664429724216461	88.3428726196289	96.85941314697266	0.0010000000000000002
50	0.5156837701797485	87.3545150756836	96.06502532958984	0.0010000000000000002
51	0.4872618317604065	87.91797637939453	96.32366180419922	0.0010000000000000002
52	0.47073933482170105	88.08423614501953	96.29595184326172	0.0010000000000000002
53	0.5055785179138184	87.28985595703125	96.32366180419922	0.0010000000000000002
54	0.49076610803604126	88.09347534179688	96.33290100097656	0.0010000000000000002
55	0.5061312913894653	87.2806167602539	96.32366180419922	0.00010000000000000003
56	0.48444777727127075	88.29669189453125	96.5822982788086	0.00010000000000000003
57	0.48811250925064087	87.66857147216797	96.30519104003906	0.00010000000000000003
58	0.4931834042072296	87.7239990234375	96.41603088378906	0.00010000000000000003
59	0.4981013536453247	88.07500457763672	96.16663360595703	0.00010000000000000003
60	0.4720856547355652	88.12118530273438	96.35137176513672	0.00010000000000000003
