epoch	loss	prec1	prec5	lr
1	1.2271262407302856	61.78643798828125	85.75650787353516	0.1
2	1.0826624631881714	74.0439682006836	93.68187713623047	0.1
3	0.9798482060432434	78.04359436035156	94.13449096679688	0.1
4	0.792466402053833	81.61832427978516	95.03971862792969	0.1
5	0.8290056586265564	82.1633071899414	95.16903686523438	0.1
6	0.7559847235679626	83.17938232421875	95.32606506347656	0.1
7	0.802752673625946	82.46813201904297	95.79714965820312	0.1
8	0.7163252830505371	84.50027465820312	95.5477523803711	0.1
9	0.6611039042472839	84.82357025146484	95.917236328125	0.1
10	0.6898765563964844	84.11231994628906	96.16663360595703	0.1
11	0.6605125665664673	85.2669448852539	96.25900268554688	0.1
12	0.6481095552444458	84.56493377685547	95.98189544677734	0.1
13	0.644790768623352	85.54405975341797	95.89875793457031	0.1
14	0.6274648308753967	85.37779235839844	95.917236328125	0.1
15	0.6602400541305542	84.01071166992188	95.86180877685547	0.1
16	0.6067328453063965	86.1352310180664	96.12968444824219	0.1
17	0.6304497122764587	85.91353607177734	95.97265625	0.1
18	0.563796877861023	86.55089569091797	96.26824188232422	0.1
19	0.5796061754226685	85.92277526855469	96.3698501586914	0.1
20	0.6428132057189941	85.51634979248047	95.85257720947266	0.1
21	0.6142688989639282	85.738037109375	96.00960540771484	0.1
22	0.5785567760467529	86.95732116699219	96.18510437011719	0.1
23	0.6167194843292236	85.71955871582031	95.96341705322266	0.1
24	0.5966886281967163	85.7103271484375	95.90799713134766	0.1
25	0.5793049335479736	86.81876373291016	96.20358276367188	0.1
26	0.5716736316680908	86.61555480957031	96.24976348876953	0.1
27	0.5608161687850952	87.1697769165039	96.25900268554688	0.1
28	0.6011826395988464	85.64566802978516	96.10197448730469	0.1
29	0.5909368991851807	86.20912170410156	96.01884460449219	0.1
30	0.5194048285484314	87.63162231445312	96.13892364501953	0.010000000000000002
31	0.5006839632987976	88.2320327758789	96.75780487060547	0.010000000000000002
32	0.4458751380443573	88.70311737060547	97.15499114990234	0.010000000000000002
33	0.44132527709007263	89.20191955566406	97.15499114990234	0.010000000000000002
34	0.44296276569366455	89.11878204345703	97.16423034667969	0.010000000000000002
35	0.44822171330451965	89.07260131835938	97.09033203125	0.010000000000000002
36	0.43376436829566956	88.758544921875	96.9517822265625	0.010000000000000002
37	0.4529312252998352	88.869384765625	96.86864471435547	0.010000000000000002
38	0.42207199335098267	89.22962951660156	97.5891342163086	0.010000000000000002
39	0.4305332601070404	88.8970947265625	97.12728118896484	0.010000000000000002
40	0.42819252610206604	88.60150909423828	96.75780487060547	0.010000000000000002
41	0.3975246250629425	89.56216430664062	97.5060043334961	0.010000000000000002
42	0.4022357165813446	89.73766326904297	97.60760498046875	0.010000000000000002
43	0.4153347313404083	89.65453338623047	97.034912109375	0.010000000000000002
44	0.43032893538475037	89.04489135742188	97.034912109375	0.010000000000000002
45	0.43023407459259033	89.3219985961914	97.23812866210938	0.0010000000000000002
46	0.4186285436153412	89.19268035888672	97.52447509765625	0.0010000000000000002
47	0.4103497862815857	89.61758422851562	97.21965026855469	0.0010000000000000002
48	0.41208356618881226	89.38665771484375	97.28430938720703	0.0010000000000000002
49	0.4164884686470032	89.3681869506836	97.18270874023438	0.0010000000000000002
50	0.37679171562194824	89.876220703125	97.4321060180664	0.0010000000000000002
51	0.40016818046569824	89.54368591308594	97.24736785888672	0.0010000000000000002
52	0.4061858057975769	89.74690246582031	97.5152359008789	0.0010000000000000002
53	0.4142831265926361	89.54368591308594	97.25659942626953	0.0010000000000000002
54	0.39845967292785645	89.66377258300781	97.4321060180664	0.0010000000000000002
55	0.39836740493774414	89.75614166259766	97.38591766357422	0.00010000000000000003
56	0.4170079529285431	89.40513610839844	97.25659942626953	0.00010000000000000003
57	0.4011094570159912	89.27581787109375	96.96101379394531	0.00010000000000000003
58	0.3927173912525177	89.85774993896484	97.33049774169922	0.00010000000000000003
59	0.40240439772605896	89.3497085571289	97.28430938720703	0.00010000000000000003
60	0.3937079906463623	89.66377258300781	97.57066345214844	0.00010000000000000003
