epoch	loss	prec1	prec5	lr
1	2.4483909606933594	20.2413272857666	47.39065170288086	0.1
2	2.033937692642212	36.138763427734375	67.5414810180664	0.1
3	1.781355857849121	43.71040725708008	75.83710479736328	0.1
4	1.5250701904296875	52.066368103027344	86.39517974853516	0.1
5	1.2552984952926636	62.47360610961914	90.04524993896484	0.1
6	1.086270809173584	68.62745666503906	90.25641632080078	0.1
7	0.9590829610824585	72.51885986328125	90.55807495117188	0.1
8	0.9089532494544983	73.8763198852539	91.22172546386719	0.1
9	0.8636389374732971	75.686279296875	91.25189208984375	0.1
10	0.8302240371704102	75.50527954101562	91.52338409423828	0.1
11	0.7981380820274353	77.49623107910156	91.91554260253906	0.1
12	0.8165695667266846	76.04827117919922	92.73001861572266	0.1
13	0.7266330718994141	78.82353210449219	92.45852661132812	0.1
14	0.7589418292045593	77.82805633544922	92.1870346069336	0.1
15	0.6741328239440918	80.66365051269531	93.15234375	0.1
16	0.6966633796691895	80.21116638183594	93.06184387207031	0.1
17	0.7023839950561523	79.33634948730469	93.6651611328125	0.1
18	0.7217777371406555	79.2760238647461	92.79035186767578	0.1
19	0.7008043527603149	79.24585723876953	93.78582763671875	0.1
20	0.652286171913147	80.66365051269531	93.12217712402344	0.1
21	0.6460988521575928	80.9653091430664	93.33333587646484	0.1
22	0.6370014548301697	81.23680877685547	93.3635025024414	0.1
23	0.6406638622283936	81.2669677734375	92.94117736816406	0.1
24	0.607160210609436	81.99095153808594	93.48416900634766	0.1
25	0.5866889953613281	82.38311004638672	93.54449462890625	0.1
26	0.6277500987052917	81.99095153808594	93.12217712402344	0.1
27	0.5847609043121338	82.50377655029297	93.4540023803711	0.1
28	0.5836013555526733	83.40875244140625	93.60482788085938	0.1
29	0.594471275806427	81.96078491210938	93.75566101074219	0.1
30	0.5432956218719482	83.77074432373047	94.1176528930664	0.010000000000000002
31	0.5030193328857422	84.61538696289062	94.26847839355469	0.010000000000000002
32	0.5012971758842468	85.12821197509766	94.32881164550781	0.010000000000000002
33	0.4956055283546448	84.91704559326172	94.7209701538086	0.010000000000000002
34	0.4900229871273041	85.27903747558594	94.6304702758789	0.010000000000000002
35	0.4731108844280243	85.5203628540039	94.47964477539062	0.010000000000000002
36	0.45857492089271545	86.576171875	94.78130340576172	0.010000000000000002
37	0.46838459372520447	85.85218811035156	94.1176528930664	0.010000000000000002
38	0.44199028611183167	86.45550537109375	94.69080352783203	0.010000000000000002
39	0.46995237469673157	85.79185485839844	94.50980377197266	0.010000000000000002
40	0.4612322449684143	85.97285461425781	94.53997039794922	0.010000000000000002
41	0.4475594162940979	86.18401336669922	94.57013702392578	0.010000000000000002
42	0.44424915313720703	86.63650512695312	94.7209701538086	0.010000000000000002
43	0.4516999423503876	86.42533874511719	94.7209701538086	0.010000000000000002
44	0.4492531716823578	86.51583862304688	95.02262878417969	0.010000000000000002
45	0.4518585503101349	86.2745132446289	94.26847839355469	0.0010000000000000002
46	0.46548423171043396	85.79185485839844	94.26847839355469	0.0010000000000000002
47	0.45293232798576355	86.51583862304688	94.50980377197266	0.0010000000000000002
48	0.43935832381248474	86.84766387939453	94.93212890625	0.0010000000000000002
49	0.464246928691864	85.822021484375	94.38914489746094	0.0010000000000000002
50	0.43896353244781494	86.54600524902344	95.14329528808594	0.0010000000000000002
51	0.42998164892196655	87.0286636352539	94.87179565429688	0.0010000000000000002
52	0.42682844400405884	86.96833038330078	95.05279541015625	0.0010000000000000002
53	0.41813045740127563	87.330322265625	95.05279541015625	0.0010000000000000002
54	0.4351157248020172	86.75716400146484	94.96229553222656	0.0010000000000000002
55	0.46281251311302185	86.21417999267578	94.96229553222656	0.00010000000000000003
56	0.4659865200519562	85.27903747558594	94.84162902832031	0.00010000000000000003
57	0.45443910360336304	86.3650131225586	94.4193115234375	0.00010000000000000003
58	0.43352648615837097	86.66667175292969	95.20362091064453	0.00010000000000000003
59	0.4568392038345337	85.91252136230469	94.32881164550781	0.00010000000000000003
60	0.43286412954330444	86.99849700927734	94.90196228027344	0.00010000000000000003
