epoch	batch	iter	loss	prec1	prec5	lr
3	33	137	1.4980841875076294	48.4375	79.6875	0.1
3	34	138	1.7776824235916138	42.1875	75.0	0.1
3	35	139	1.6106054782867432	43.75	85.9375	0.1
3	36	140	1.7142889499664307	43.75	76.5625	0.1
3	37	141	1.9831807613372803	45.3125	65.625	0.1
3	38	142	1.7705012559890747	37.5	68.75	0.1
3	39	143	1.9877640008926392	42.1875	76.5625	0.1
3	40	144	1.9579325914382935	34.375	67.1875	0.1
3	41	145	1.6874654293060303	43.75	76.5625	0.1
3	42	146	2.0589182376861572	32.8125	73.4375	0.1
3	43	147	1.7223272323608398	54.6875	84.375	0.1
3	44	148	1.49739408493042	51.5625	82.8125	0.1
3	45	149	1.6707353591918945	48.4375	76.5625	0.1
3	46	150	1.5616259574890137	51.5625	85.9375	0.1
3	47	151	1.6320664882659912	51.5625	90.625	0.1
3	48	152	1.8994662761688232	43.75	81.25	0.1
3	49	153	1.7312524318695068	40.625	87.5	0.1
3	50	154	1.8250924348831177	40.625	64.0625	0.1
3	51	155	1.414745807647705	56.25	81.25	0.1
3	52	156	1.9938490390777588	43.13725662231445	82.35294342041016	0.1
4	1	157	1.4260354042053223	62.5	87.5	0.1
4	2	158	1.650032639503479	50.0	79.6875	0.1
4	3	159	1.7257311344146729	46.875	85.9375	0.1
4	4	160	1.499735951423645	53.125	82.8125	0.1
4	5	161	1.7532460689544678	43.75	84.375	0.1
4	6	162	1.7176105976104736	50.0	82.8125	0.1
4	7	163	1.5600693225860596	53.125	87.5	0.1
4	8	164	1.6578458547592163	39.0625	79.6875	0.1
4	9	165	1.3611838817596436	60.9375	92.1875	0.1
4	10	166	1.5030035972595215	48.4375	85.9375	0.1
4	11	167	2.0904018878936768	32.8125	73.4375	0.1
4	12	168	1.4332380294799805	51.5625	89.0625	0.1
4	13	169	1.7605843544006348	46.875	84.375	0.1
4	14	170	1.4787160158157349	48.4375	84.375	0.1
4	15	171	1.6175289154052734	50.0	78.125	0.1
4	16	172	1.4578535556793213	50.0	85.9375	0.1
4	17	173	1.5821638107299805	46.875	82.8125	0.1
4	18	174	1.677547812461853	45.3125	76.5625	0.1
4	19	175	1.6903586387634277	50.0	82.8125	0.1
4	20	176	1.521457552909851	51.5625	85.9375	0.1
4	21	177	1.4340183734893799	54.6875	93.75	0.1
4	22	178	1.504718542098999	56.25	90.625	0.1
4	23	179	1.538271188735962	53.125	87.5	0.1
4	24	180	1.307604432106018	57.8125	92.1875	0.1
4	25	181	1.3970904350280762	53.125	89.0625	0.1
4	26	182	1.545704960823059	43.75	89.0625	0.1
4	27	183	1.3146570920944214	53.125	90.625	0.1
4	28	184	1.3613600730895996	56.25	93.75	0.1
4	29	185	1.5464668273925781	51.5625	85.9375	0.1
4	30	186	1.3938751220703125	54.6875	84.375	0.1
4	31	187	1.3556360006332397	53.125	92.1875	0.1
4	32	188	1.5328373908996582	48.4375	85.9375	0.1
4	33	189	1.3699915409088135	53.125	89.0625	0.1
4	34	190	1.3310400247573853	57.8125	93.75	0.1
4	35	191	1.5242480039596558	56.25	90.625	0.1
4	36	192	1.4355863332748413	57.8125	89.0625	0.1
4	37	193	1.4484995603561401	60.9375	87.5	0.1
4	38	194	1.3934381008148193	56.25	92.1875	0.1
4	39	195	1.5165660381317139	57.8125	92.1875	0.1
4	40	196	1.438104510307312	62.5	87.5	0.1
4	41	197	1.696075677871704	51.5625	81.25	0.1
4	42	198	1.6355032920837402	45.3125	79.6875	0.1
4	43	199	1.3953065872192383	54.6875	95.3125	0.1
4	44	200	1.671843409538269	51.5625	82.8125	0.1
4	45	201	1.4816097021102905	56.25	84.375	0.1
4	46	202	1.7746624946594238	40.625	78.125	0.1
4	47	203	1.434707522392273	54.6875	90.625	0.1
4	48	204	1.4487611055374146	56.25	82.8125	0.1
4	49	205	1.3772292137145996	59.375	90.625	0.1
4	50	206	1.463977575302124	50.0	92.1875	0.1
4	51	207	1.63165283203125	56.25	78.125	0.1
4	52	208	1.416133165359497	50.98039245605469	88.23529052734375	0.1
5	1	209	1.349669098854065	57.8125	87.5	0.1
5	2	210	1.3717974424362183	59.375	85.9375	0.1
5	3	211	1.4278581142425537	56.25	85.9375	0.1
5	4	212	1.4934093952178955	54.6875	93.75	0.1
5	5	213	1.4324531555175781	57.8125	92.1875	0.1
5	6	214	1.267001748085022	65.625	87.5	0.1
5	7	215	1.0484638214111328	78.125	95.3125	0.1
5	8	216	1.2992361783981323	59.375	85.9375	0.1
5	9	217	1.2704499959945679	59.375	84.375	0.1
5	10	218	1.2242182493209839	64.0625	90.625	0.1
5	11	219	1.2744473218917847	65.625	87.5	0.1
5	12	220	1.3160765171051025	53.125	89.0625	0.1
5	13	221	1.5631321668624878	50.0	82.8125	0.1
5	14	222	1.380631446838379	60.9375	89.0625	0.1
5	15	223	1.282922387123108	64.0625	92.1875	0.1
5	16	224	1.113236665725708	65.625	93.75	0.1
5	17	225	1.6063193082809448	50.0	81.25	0.1
5	18	226	1.2873715162277222	67.1875	85.9375	0.1
5	19	227	1.3416064977645874	54.6875	90.625	0.1
5	20	228	1.5617632865905762	56.25	82.8125	0.1
5	21	229	1.2650383710861206	67.1875	87.5	0.1
5	22	230	1.1875190734863281	65.625	95.3125	0.1
5	23	231	1.235486626625061	57.8125	95.3125	0.1
5	24	232	1.1513910293579102	64.0625	93.75	0.1
5	25	233	0.8908292055130005	78.125	98.4375	0.1
5	26	234	1.1964364051818848	59.375	92.1875	0.1
5	27	235	1.1686060428619385	71.875	89.0625	0.1
5	28	236	1.0590050220489502	75.0	93.75	0.1
5	29	237	1.4844497442245483	48.4375	89.0625	0.1
5	30	238	1.275281548500061	54.6875	93.75	0.1
5	31	239	1.078525424003601	64.0625	96.875	0.1
5	32	240	1.2932871580123901	54.6875	85.9375	0.1
5	33	241	1.2917159795761108	60.9375	87.5	0.1
5	34	242	1.0162267684936523	71.875	93.75	0.1
5	35	243	1.1306657791137695	67.1875	87.5	0.1
5	36	244	1.213513970375061	60.9375	92.1875	0.1
5	37	245	1.3310743570327759	56.25	90.625	0.1
5	38	246	1.2112377882003784	56.25	92.1875	0.1
5	39	247	1.2448670864105225	67.1875	90.625	0.1
5	40	248	1.3648724555969238	57.8125	90.625	0.1
5	41	249	1.4810504913330078	46.875	84.375	0.1
5	42	250	1.2043949365615845	62.5	90.625	0.1
5	43	251	1.0424050092697144	67.1875	95.3125	0.1
5	44	252	1.2081762552261353	67.1875	87.5	0.1
5	45	253	1.2318981885910034	64.0625	92.1875	0.1
5	46	254	1.4919177293777466	57.8125	84.375	0.1
5	47	255	0.8219277858734131	76.5625	95.3125	0.1
5	48	256	1.1833717823028564	65.625	90.625	0.1
5	49	257	1.0333935022354126	73.4375	95.3125	0.1
5	50	258	0.9625667333602905	78.125	95.3125	0.1
5	51	259	1.212817907333374	65.625	87.5	0.1
5	52	260	1.4362646341323853	64.70587921142578	82.35294342041016	0.1
6	1	261	0.9861400723457336	71.875	93.75	0.1
6	2	262	1.0792689323425293	75.0	90.625	0.1
6	3	263	1.3045226335525513	64.0625	82.8125	0.1
6	4	264	1.251415491104126	60.9375	81.25	0.1
6	5	265	1.1537561416625977	68.75	87.5	0.1
6	6	266	1.2188278436660767	64.0625	90.625	0.1
6	7	267	1.1104564666748047	70.3125	85.9375	0.1
6	8	268	0.9422268271446228	73.4375	87.5	0.1
6	9	269	1.0467278957366943	62.5	90.625	0.1
6	10	270	1.4420663118362427	51.5625	81.25	0.1
6	11	271	1.0127350091934204	67.1875	92.1875	0.1
6	12	272	1.0287293195724487	70.3125	92.1875	0.1
6	13	273	1.3819217681884766	54.6875	85.9375	0.1
6	14	274	1.5328370332717896	62.5	89.0625	0.1
6	15	275	1.1711664199829102	62.5	93.75	0.1
6	16	276	1.312874436378479	67.1875	79.6875	0.1
6	17	277	1.2023015022277832	67.1875	89.0625	0.1
6	18	278	1.161879062652588	62.5	90.625	0.1
6	19	279	0.9455181360244751	71.875	90.625	0.1
6	20	280	1.1845370531082153	62.5	89.0625	0.1
6	21	281	0.8927291631698608	78.125	85.9375	0.1
6	22	282	1.0210121870040894	70.3125	90.625	0.1
6	23	283	1.316041350364685	64.0625	84.375	0.1
6	24	284	0.9227036833763123	79.6875	92.1875	0.1
6	25	285	1.007885217666626	70.3125	96.875	0.1
6	26	286	0.8069358468055725	78.125	96.875	0.1
6	27	287	0.9720588326454163	75.0	95.3125	0.1
6	28	288	1.200803518295288	71.875	90.625	0.1
6	29	289	0.9677809476852417	76.5625	89.0625	0.1
6	30	290	1.1971192359924316	62.5	92.1875	0.1
6	31	291	1.0548449754714966	70.3125	90.625	0.1
6	32	292	1.0442461967468262	71.875	85.9375	0.1
6	33	293	0.7892932891845703	79.6875	96.875	0.1
6	34	294	1.2313956022262573	68.75	89.0625	0.1
6	35	295	1.3202165365219116	64.0625	89.0625	0.1
6	36	296	0.7967756390571594	70.3125	93.75	0.1
6	37	297	1.0612270832061768	65.625	95.3125	0.1
6	38	298	0.9467044472694397	65.625	95.3125	0.1
6	39	299	1.1948901414871216	57.8125	89.0625	0.1
6	40	300	1.1147470474243164	62.5	93.75	0.1
6	41	301	1.062548279762268	68.75	89.0625	0.1
6	42	302	1.046395182609558	68.75	96.875	0.1
6	43	303	1.1261836290359497	65.625	87.5	0.1
6	44	304	0.8437697291374207	75.0	95.3125	0.1
6	45	305	1.1332461833953857	67.1875	87.5	0.1
6	46	306	0.8984809517860413	71.875	93.75	0.1
6	47	307	0.941122829914093	75.0	92.1875	0.1
6	48	308	0.8174616694450378	81.25	93.75	0.1
6	49	309	1.2795512676239014	64.0625	85.9375	0.1
6	50	310	0.9745461940765381	70.3125	93.75	0.1
6	51	311	0.8884178996086121	73.4375	96.875	0.1
6	52	312	1.1600204706192017	74.50980377197266	82.35294342041016	0.1
7	1	313	0.9158772230148315	75.0	92.1875	0.1
7	2	314	1.079737663269043	65.625	92.1875	0.1
7	3	315	0.7425389885902405	81.25	98.4375	0.1
7	4	316	0.9545668959617615	73.4375	89.0625	0.1
7	5	317	1.050137996673584	71.875	90.625	0.1
7	6	318	0.9845514297485352	70.3125	90.625	0.1
7	7	319	1.242930293083191	67.1875	84.375	0.1
7	8	320	0.7210375070571899	78.125	95.3125	0.1
7	9	321	0.827586829662323	78.125	92.1875	0.1
7	10	322	0.8698791265487671	73.4375	95.3125	0.1
7	11	323	0.9440680146217346	67.1875	93.75	0.1
7	12	324	1.0433824062347412	71.875	89.0625	0.1
7	13	325	0.8159087896347046	76.5625	90.625	0.1
7	14	326	0.8572290539741516	76.5625	93.75	0.1
7	15	327	0.958107054233551	70.3125	87.5	0.1
7	16	328	1.267852783203125	62.5	85.9375	0.1
7	17	329	1.0105398893356323	73.4375	89.0625	0.1
7	18	330	1.0737340450286865	75.0	85.9375	0.1
7	19	331	0.959283709526062	64.0625	93.75	0.1
7	20	332	1.1025720834732056	65.625	92.1875	0.1
7	21	333	0.9192414283752441	70.3125	90.625	0.1
7	22	334	1.060003638267517	67.1875	89.0625	0.1
7	23	335	0.9321600794792175	75.0	90.625	0.1
7	24	336	1.3007763624191284	70.3125	84.375	0.1
7	25	337	0.694114625453949	79.6875	93.75	0.1
7	26	338	1.0648109912872314	67.1875	95.3125	0.1
7	27	339	0.8931857347488403	73.4375	95.3125	0.1
7	28	340	0.7831074595451355	79.6875	87.5	0.1
7	29	341	0.9865115880966187	70.3125	90.625	0.1
7	30	342	0.8674906492233276	75.0	90.625	0.1
7	31	343	0.9907063245773315	75.0	89.0625	0.1
7	32	344	0.767473578453064	78.125	96.875	0.1
7	33	345	0.9516563415527344	75.0	90.625	0.1
7	34	346	1.0918971300125122	73.4375	87.5	0.1
7	35	347	1.0705876350402832	68.75	89.0625	0.1
7	36	348	0.9246951937675476	73.4375	93.75	0.1
7	37	349	1.1990481615066528	60.9375	85.9375	0.1
7	38	350	1.1666396856307983	65.625	84.375	0.1
7	39	351	0.9387804269790649	70.3125	87.5	0.1
7	40	352	0.9392313361167908	71.875	87.5	0.1
7	41	353	0.861734926700592	73.4375	90.625	0.1
7	42	354	1.323112964630127	67.1875	79.6875	0.1
7	43	355	0.9222569465637207	68.75	89.0625	0.1
7	44	356	0.8903830647468567	68.75	89.0625	0.1
7	45	357	0.914774477481842	71.875	90.625	0.1
7	46	358	0.9333479404449463	75.0	92.1875	0.1
7	47	359	0.8856685757637024	79.6875	93.75	0.1
7	48	360	0.9041628241539001	76.5625	93.75	0.1
7	49	361	0.7088990807533264	76.5625	95.3125	0.1
7	50	362	1.0927011966705322	73.4375	87.5	0.1
7	51	363	0.645646870136261	82.8125	92.1875	0.1
7	52	364	0.7920502424240112	80.39215850830078	94.11764526367188	0.1
8	1	365	1.226338505744934	60.9375	81.25	0.1
8	2	366	1.035848617553711	68.75	89.0625	0.1
8	3	367	1.0101739168167114	70.3125	85.9375	0.1
8	4	368	0.8516293168067932	79.6875	92.1875	0.1
8	5	369	0.6421375870704651	85.9375	95.3125	0.1
8	6	370	0.8260682225227356	79.6875	95.3125	0.1
8	7	371	0.8395189642906189	71.875	92.1875	0.1
8	8	372	1.1100695133209229	62.5	85.9375	0.1
8	9	373	0.877002477645874	78.125	95.3125	0.1
8	10	374	0.9409555792808533	68.75	87.5	0.1
8	11	375	1.022794485092163	68.75	87.5	0.1
8	12	376	0.9856618046760559	73.4375	93.75	0.1
8	13	377	1.0411479473114014	70.3125	92.1875	0.1
8	14	378	0.7193818092346191	76.5625	92.1875	0.1
8	15	379	0.8123167157173157	78.125	93.75	0.1
8	16	380	1.01177179813385	67.1875	89.0625	0.1
8	17	381	0.9537455439567566	71.875	87.5	0.1
8	18	382	0.833447277545929	70.3125	93.75	0.1
8	19	383	1.0075920820236206	71.875	92.1875	0.1
8	20	384	0.8335559964179993	76.5625	92.1875	0.1
8	21	385	1.0651932954788208	70.3125	87.5	0.1
8	22	386	0.85137939453125	76.5625	90.625	0.1
8	23	387	1.1260082721710205	65.625	89.0625	0.1
8	24	388	0.9847976565361023	70.3125	87.5	0.1
8	25	389	1.0025742053985596	71.875	89.0625	0.1
8	26	390	0.7563167810440063	79.6875	90.625	0.1
8	27	391	0.9062382578849792	78.125	96.875	0.1
8	28	392	0.8664831519126892	79.6875	92.1875	0.1
8	29	393	0.8506810665130615	73.4375	95.3125	0.1
8	30	394	0.9303920269012451	75.0	85.9375	0.1
8	31	395	0.8654619455337524	67.1875	93.75	0.1
8	32	396	1.0509613752365112	70.3125	96.875	0.1
8	33	397	0.9318642616271973	71.875	90.625	0.1
8	34	398	1.0938332080841064	75.0	92.1875	0.1
8	35	399	0.7284333109855652	78.125	95.3125	0.1
8	36	400	0.8984183669090271	75.0	92.1875	0.1
8	37	401	0.9668789505958557	73.4375	90.625	0.1
8	38	402	1.400482416152954	54.6875	85.9375	0.1
8	39	403	1.1970248222351074	67.1875	89.0625	0.1
8	40	404	0.6869686841964722	78.125	92.1875	0.1
8	41	405	0.6789879202842712	82.8125	90.625	0.1
8	42	406	0.8293865919113159	76.5625	85.9375	0.1
8	43	407	1.0258830785751343	70.3125	93.75	0.1
8	44	408	0.8248056769371033	76.5625	93.75	0.1
8	45	409	0.9106513857841492	76.5625	90.625	0.1
8	46	410	0.755461573600769	78.125	93.75	0.1
8	47	411	0.7601233720779419	82.8125	95.3125	0.1
8	48	412	1.0083876848220825	71.875	89.0625	0.1
8	49	413	0.7825799584388733	76.5625	90.625	0.1
8	50	414	0.7519978880882263	79.6875	93.75	0.1
8	51	415	0.5164387822151184	87.5	96.875	0.1
8	52	416	0.6207613945007324	80.39215850830078	92.1568603515625	0.1
9	1	417	1.0725188255310059	71.875	92.1875	0.1
9	2	418	0.8833186626434326	75.0	95.3125	0.1
9	3	419	0.6081898212432861	81.25	95.3125	0.1
9	4	420	0.8227492570877075	79.6875	89.0625	0.1
9	5	421	0.6884384751319885	78.125	96.875	0.1
9	6	422	0.9500234127044678	73.4375	82.8125	0.1
9	7	423	0.7571699619293213	75.0	95.3125	0.1
9	8	424	0.5094325542449951	90.625	98.4375	0.1
9	9	425	0.9420193433761597	76.5625	92.1875	0.1
9	10	426	0.9025353193283081	73.4375	85.9375	0.1
9	11	427	1.073600172996521	67.1875	85.9375	0.1
9	12	428	0.905855119228363	67.1875	93.75	0.1
9	13	429	0.9543138742446899	78.125	90.625	0.1
9	14	430	0.8397696614265442	75.0	90.625	0.1
9	15	431	0.8277134895324707	75.0	89.0625	0.1
9	16	432	0.8187008500099182	79.6875	92.1875	0.1
9	17	433	1.1417396068572998	65.625	85.9375	0.1
9	18	434	0.7672982215881348	79.6875	90.625	0.1
9	19	435	0.9817798137664795	76.5625	90.625	0.1
9	20	436	0.746001660823822	79.6875	93.75	0.1
9	21	437	0.9280198812484741	76.5625	92.1875	0.1
9	22	438	0.8179866671562195	79.6875	90.625	0.1
9	23	439	0.8532464504241943	76.5625	92.1875	0.1
9	24	440	0.9525957703590393	68.75	92.1875	0.1
9	25	441	0.9247610569000244	68.75	92.1875	0.1
9	26	442	0.8638064861297607	71.875	96.875	0.1
9	27	443	0.5695090293884277	87.5	92.1875	0.1
9	28	444	0.935228705406189	75.0	89.0625	0.1
9	29	445	0.8602953553199768	76.5625	90.625	0.1
9	30	446	0.9583842754364014	76.5625	85.9375	0.1
9	31	447	0.8860885500907898	75.0	85.9375	0.1
9	32	448	0.7362194061279297	79.6875	96.875	0.1
9	33	449	1.005082368850708	73.4375	85.9375	0.1
9	34	450	1.0627766847610474	70.3125	90.625	0.1
9	35	451	0.6807296276092529	76.5625	93.75	0.1
9	36	452	0.6202184557914734	84.375	98.4375	0.1
9	37	453	0.993628740310669	71.875	90.625	0.1
9	38	454	1.0113259553909302	67.1875	92.1875	0.1
9	39	455	0.8464479446411133	76.5625	89.0625	0.1
9	40	456	0.9038267731666565	73.4375	90.625	0.1
9	41	457	0.8325944542884827	75.0	93.75	0.1
9	42	458	0.7177375555038452	85.9375	93.75	0.1
9	43	459	0.8577491044998169	76.5625	89.0625	0.1
9	44	460	0.9187861084938049	78.125	90.625	0.1
9	45	461	0.7705004215240479	73.4375	92.1875	0.1
9	46	462	1.2037614583969116	64.0625	87.5	0.1
9	47	463	1.0624840259552002	75.0	84.375	0.1
9	48	464	0.654707670211792	79.6875	95.3125	0.1
9	49	465	0.8256239891052246	70.3125	93.75	0.1
9	50	466	0.793746829032898	78.125	93.75	0.1
9	51	467	0.8563269376754761	78.125	87.5	0.1
9	52	468	0.7986446619033813	76.47058868408203	88.23529052734375	0.1
10	1	469	0.7463341951370239	76.5625	92.1875	0.1
10	2	470	0.7714118957519531	79.6875	90.625	0.1
10	3	471	0.7608171105384827	73.4375	96.875	0.1
10	4	472	0.7580438852310181	75.0	92.1875	0.1
10	5	473	0.633411705493927	79.6875	90.625	0.1
10	6	474	0.8225078582763672	79.6875	89.0625	0.1
10	7	475	0.6590399146080017	78.125	93.75	0.1
10	8	476	0.6414642930030823	79.6875	93.75	0.1
10	9	477	0.9170017838478088	75.0	89.0625	0.1
10	10	478	0.7200305461883545	79.6875	92.1875	0.1
10	11	479	0.6820600032806396	81.25	93.75	0.1
10	12	480	0.8552973866462708	81.25	93.75	0.1
10	13	481	0.9923185706138611	68.75	95.3125	0.1
10	14	482	0.6911725401878357	78.125	96.875	0.1
10	15	483	1.1349974870681763	68.75	81.25	0.1
10	16	484	0.6913182735443115	75.0	96.875	0.1
10	17	485	0.9192407131195068	73.4375	90.625	0.1
10	18	486	0.8220335841178894	76.5625	89.0625	0.1
10	19	487	0.6782537698745728	81.25	96.875	0.1
10	20	488	0.691183865070343	82.8125	89.0625	0.1
10	21	489	0.8587755560874939	75.0	93.75	0.1
10	22	490	1.0619909763336182	68.75	87.5	0.1
10	23	491	0.8512901663780212	76.5625	93.75	0.1
10	24	492	0.874297559261322	73.4375	89.0625	0.1
10	25	493	1.0505622625350952	68.75	90.625	0.1
10	26	494	0.8806861042976379	73.4375	87.5	0.1
10	27	495	0.7769306302070618	79.6875	96.875	0.1
10	28	496	0.7562437653541565	84.375	90.625	0.1
10	29	497	0.8807340860366821	67.1875	92.1875	0.1
10	30	498	0.8402411341667175	76.5625	82.8125	0.1
10	31	499	0.715157151222229	78.125	93.75	0.1
10	32	500	1.103563904762268	67.1875	90.625	0.1
